Order Date,Product ID,Product Name,Category,Sales,Quantity,Discount,Segment,Region
2024-01-14,P-0094,Sketchbook A4,Clothing,12935.86,30,0.05,Corporate,West
2024-01-15,P-0094,Sketchbook A4,Clothing,8510.44,25,0.25,Consumer,South
2024-01-21,P-0094,Sketchbook A4,Clothing,13616.7,30,0.0,Consumer,South
2024-01-22,P-0094,Sketchbook A4,Clothing,10779.89,25,0.05,Home Office,West
2024-01-23,P-0094,Sketchbook A4,Clothing,12255.03,27,0.0,Consumer,East
2024-01-25,P-0094,Sketchbook A4,Clothing,9395.52,23,0.1,Corporate,Central
2024-01-26,P-0094,Sketchbook A4,Clothing,9645.16,25,0.15,Corporate,Central
2024-01-27,P-0094,Sketchbook A4,Clothing,12935.86,30,0.05,Consumer,West
2024-01-28,P-0094,Sketchbook A4,Clothing,9531.69,21,0.0,Home Office,South
2024-01-29,P-0094,Sketchbook A4,Clothing,11347.25,25,0.0,Consumer,West
2024-01-30,P-0094,Sketchbook A4,Clothing,14524.48,32,0.0,Consumer,North
2024-02-01,P-0094,Sketchbook A4,Clothing,9917.5,23,0.05,Consumer,South
2024-02-03,P-0094,Sketchbook A4,Clothing,13367.06,31,0.05,Consumer,West
2024-02-08,P-0094,Sketchbook A4,Clothing,9077.8,20,0.0,Corporate,South
2024-02-09,P-0094,Sketchbook A4,Clothing,9985.58,22,0.0,Corporate,East
2024-02-11,P-0094,Sketchbook A4,Clothing,8873.55,23,0.15,Corporate,North
2024-02-12,P-0094,Sketchbook A4,Clothing,10439.47,23,0.0,Home Office,South
2024-02-13,P-0094,Sketchbook A4,Clothing,14524.48,32,0.0,Corporate,North
2024-02-15,P-0094,Sketchbook A4,Clothing,7625.35,21,0.2,Home Office,North
2024-02-16,P-0094,Sketchbook A4,Clothing,9531.69,21,0.0,Consumer,Central
2024-02-17,P-0094,Sketchbook A4,Clothing,9077.8,20,0.0,Home Office,East
2024-02-19,P-0094,Sketchbook A4,Clothing,12255.03,27,0.0,Home Office,North
2024-02-20,P-0094,Sketchbook A4,Clothing,7262.24,16,0.0,Home Office,North
2024-02-22,P-0094,Sketchbook A4,Clothing,10212.52,25,0.1,Home Office,South
2024-02-23,P-0094,Sketchbook A4,Clothing,12255.03,27,0.0,Corporate,East
2024-02-24,P-0094,Sketchbook A4,Clothing,10439.47,23,0.0,Corporate,East
2024-02-25,P-0094,Sketchbook A4,Clothing,8170.02,24,0.25,Corporate,Central
2024-02-28,P-0094,Sketchbook A4,Clothing,9077.8,20,0.0,Home Office,North
2024-03-02,P-0094,Sketchbook A4,Clothing,7262.24,16,0.0,Corporate,North
2024-03-03,P-0094,Sketchbook A4,Clothing,10030.97,26,0.15,Corporate,North
2024-03-04,P-0094,Sketchbook A4,Clothing,9985.58,22,0.0,Corporate,West
2024-03-05,P-0094,Sketchbook A4,Clothing,8578.52,21,0.1,Corporate,South
2024-03-06,P-0094,Sketchbook A4,Clothing,9077.8,20,0.0,Corporate,North
2024-03-08,P-0094,Sketchbook A4,Clothing,7489.18,22,0.25,Corporate,West
2024-03-09,P-0094,Sketchbook A4,Clothing,12935.86,30,0.05,Corporate,Central
2024-03-12,P-0094,Sketchbook A4,Clothing,9985.58,22,0.0,Home Office,North
2024-03-14,P-0094,Sketchbook A4,Clothing,10893.36,24,0.0,Consumer,Central
2024-03-16,P-0094,Sketchbook A4,Clothing,9985.58,22,0.0,Corporate,Central
2024-03-17,P-0094,Sketchbook A4,Clothing,10439.47,23,0.0,Corporate,East
2024-03-18,P-0094,Sketchbook A4,Clothing,7716.13,17,0.0,Consumer,East
2024-03-19,P-0094,Sketchbook A4,Clothing,7330.32,19,0.15,Consumer,Central
2024-03-20,P-0094,Sketchbook A4,Clothing,5106.26,15,0.25,Corporate,East
2024-03-21,P-0094,Sketchbook A4,Clothing,11801.14,26,0.0,Consumer,South
2024-03-22,P-0094,Sketchbook A4,Clothing,8623.91,19,0.0,Consumer,North
2024-03-29,P-0094,Sketchbook A4,Clothing,7262.24,16,0.0,Home Office,Central
2024-03-30,P-0094,Sketchbook A4,Clothing,7489.18,22,0.25,Home Office,South
2024-03-31,P-0094,Sketchbook A4,Clothing,8623.91,20,0.05,Home Office,East
2024-04-03,P-0094,Sketchbook A4,Clothing,9077.8,20,0.0,Home Office,South
2024-04-04,P-0094,Sketchbook A4,Clothing,9531.69,21,0.0,Consumer,West
2024-04-05,P-0094,Sketchbook A4,Clothing,9531.69,21,0.0,Consumer,East
2024-04-06,P-0094,Sketchbook A4,Clothing,5106.26,15,0.25,Consumer,Central
2024-04-07,P-0094,Sketchbook A4,Clothing,5900.57,13,0.0,Home Office,Central
2024-04-08,P-0094,Sketchbook A4,Clothing,9985.58,22,0.0,Home Office,North
2024-04-09,P-0094,Sketchbook A4,Clothing,7716.13,20,0.15,Home Office,East
2024-04-10,P-0094,Sketchbook A4,Clothing,8170.02,18,0.0,Consumer,East
2024-04-11,P-0094,Sketchbook A4,Clothing,8623.91,19,0.0,Home Office,South
2024-04-12,P-0094,Sketchbook A4,Clothing,6808.35,15,0.0,Corporate,West
2024-04-13,P-0094,Sketchbook A4,Clothing,8623.91,19,0.0,Home Office,Central
2024-04-15,P-0094,Sketchbook A4,Clothing,9531.69,21,0.0,Consumer,Central
2024-04-16,P-0094,Sketchbook A4,Clothing,6036.74,14,0.05,Consumer,East
2024-04-17,P-0094,Sketchbook A4,Clothing,8170.02,18,0.0,Home Office,East
2024-04-20,P-0094,Sketchbook A4,Clothing,6354.46,14,0.0,Consumer,East
2024-04-23,P-0094,Sketchbook A4,Clothing,6808.35,15,0.0,Consumer,South
2024-04-24,P-0094,Sketchbook A4,Clothing,7262.24,16,0.0,Corporate,North
2024-04-26,P-0094,Sketchbook A4,Clothing,4538.9,10,0.0,Corporate,Central
2024-04-27,P-0094,Sketchbook A4,Clothing,4992.79,11,0.0,Consumer,South
2024-04-28,P-0094,Sketchbook A4,Clothing,4992.79,11,0.0,Consumer,East
2024-04-29,P-0094,Sketchbook A4,Clothing,5446.68,12,0.0,Corporate,Central
2024-05-01,P-0094,Sketchbook A4,Clothing,8170.02,18,0.0,Corporate,Central
2024-05-02,P-0094,Sketchbook A4,Clothing,5900.57,13,0.0,Corporate,South
2024-05-03,P-0094,Sketchbook A4,Clothing,6808.35,15,0.0,Corporate,East
2024-05-04,P-0094,Sketchbook A4,Clothing,4720.46,13,0.2,Home Office,South
2024-05-05,P-0094,Sketchbook A4,Clothing,4493.51,11,0.1,Home Office,North
2024-05-07,P-0094,Sketchbook A4,Clothing,5446.68,12,0.0,Corporate,Central
2024-05-08,P-0094,Sketchbook A4,Clothing,6808.35,15,0.0,Consumer,North
2024-05-09,P-0094,Sketchbook A4,Clothing,5900.57,13,0.0,Corporate,South
2024-05-14,P-0094,Sketchbook A4,Clothing,5446.68,12,0.0,Consumer,West
2024-05-15,P-0094,Sketchbook A4,Clothing,4085.01,12,0.25,Consumer,North
2024-05-16,P-0094,Sketchbook A4,Clothing,5446.68,12,0.0,Corporate,Central
2024-05-18,P-0094,Sketchbook A4,Clothing,5900.57,13,0.0,Home Office,North
2024-05-19,P-0094,Sketchbook A4,Clothing,7262.24,16,0.0,Consumer,East
2024-05-20,P-0094,Sketchbook A4,Clothing,5174.35,12,0.05,Corporate,West
2024-05-22,P-0094,Sketchbook A4,Clothing,7353.02,18,0.1,Home Office,North
2024-05-24,P-0094,Sketchbook A4,Clothing,5401.29,14,0.15,Consumer,Central
2024-05-25,P-0094,Sketchbook A4,Clothing,4085.01,9,0.0,Consumer,North
2024-05-26,P-0094,Sketchbook A4,Clothing,5900.57,13,0.0,Corporate,South
2024-05-28,P-0094,Sketchbook A4,Clothing,4538.9,10,0.0,Home Office,North
2024-05-30,P-0094,Sketchbook A4,Clothing,5174.35,12,0.05,Corporate,East
2024-05-31,P-0094,Sketchbook A4,Clothing,5900.57,13,0.0,Home Office,North
2024-06-01,P-0094,Sketchbook A4,Clothing,5900.57,13,0.0,Home Office,East
2024-06-03,P-0094,Sketchbook A4,Clothing,5900.57,13,0.0,Consumer,East
2024-06-05,P-0094,Sketchbook A4,Clothing,4493.51,11,0.1,Corporate,West
2024-06-06,P-0094,Sketchbook A4,Clothing,4992.79,11,0.0,Consumer,East
2024-06-07,P-0094,Sketchbook A4,Clothing,4085.01,9,0.0,Consumer,South
2024-06-09,P-0094,Sketchbook A4,Clothing,3994.23,11,0.2,Home Office,Central
2024-06-10,P-0094,Sketchbook A4,Clothing,4992.79,11,0.0,Consumer,West
2024-06-11,P-0094,Sketchbook A4,Clothing,3744.59,11,0.25,Home Office,Central
2024-06-12,P-0094,Sketchbook A4,Clothing,5446.68,12,0.0,Consumer,North
2024-06-14,P-0094,Sketchbook A4,Clothing,3631.12,8,0.0,Corporate,North
2024-06-16,P-0094,Sketchbook A4,Clothing,5605.54,13,0.05,Corporate,West
2024-06-17,P-0094,Sketchbook A4,Clothing,4425.43,13,0.25,Consumer,South
2024-06-18,P-0094,Sketchbook A4,Clothing,5446.68,12,0.0,Corporate,South
2024-06-19,P-0094,Sketchbook A4,Clothing,4538.9,10,0.0,Home Office,Central
2024-06-20,P-0094,Sketchbook A4,Clothing,2723.34,8,0.25,Corporate,East
2024-06-21,P-0094,Sketchbook A4,Clothing,5446.68,12,0.0,Corporate,South
2024-06-22,P-0094,Sketchbook A4,Clothing,3404.17,10,0.25,Home Office,Central
2024-06-23,P-0094,Sketchbook A4,Clothing,4357.34,12,0.2,Home Office,East
2024-06-24,P-0094,Sketchbook A4,Clothing,4992.79,11,0.0,Corporate,North
2024-06-26,P-0094,Sketchbook A4,Clothing,5174.35,12,0.05,Home Office,North
2024-06-27,P-0094,Sketchbook A4,Clothing,4538.9,10,0.0,Consumer,Central
2024-06-28,P-0094,Sketchbook A4,Clothing,4538.9,10,0.0,Consumer,West
2024-06-29,P-0094,Sketchbook A4,Clothing,4992.79,11,0.0,Consumer,North
2024-06-30,P-0094,Sketchbook A4,Clothing,4085.01,9,0.0,Corporate,North
2023-07-01,P-0095,Acrylic Paint Set,Food & Beverage,999.75,10,0.25,Home Office,East
2023-07-02,P-0095,Acrylic Paint Set,Food & Beverage,1732.9,13,0.0,Corporate,South
2023-07-03,P-0095,Acrylic Paint Set,Food & Beverage,1599.6,12,0.0,Home Office,West
2023-07-05,P-0095,Acrylic Paint Set,Food & Beverage,1732.9,13,0.0,Home Office,Central
2023-07-07,P-0095,Acrylic Paint Set,Food & Beverage,1559.61,13,0.1,Corporate,North
2023-07-08,P-0095,Acrylic Paint Set,Food & Beverage,1439.64,12,0.1,Corporate,East
2023-07-09,P-0095,Acrylic Paint Set,Food & Beverage,1599.6,12,0.0,Home Office,East
2023-07-11,P-0095,Acrylic Paint Set,Food & Beverage,1066.4,10,0.2,Consumer,West
2023-07-12,P-0095,Acrylic Paint Set,Food & Beverage,1599.6,12,0.0,Corporate,North
2023-07-13,P-0095,Acrylic Paint Set,Food & Beverage,1466.3,11,0.0,Corporate,South
2023-07-14,P-0095,Acrylic Paint Set,Food & Beverage,1139.71,9,0.05,Corporate,West
2023-07-15,P-0095,Acrylic Paint Set,Food & Beverage,1333.0,10,0.0,Home Office,North
2023-07-17,P-0095,Acrylic Paint Set,Food & Beverage,1599.6,12,0.0,Home Office,Central
2023-07-19,P-0095,Acrylic Paint Set,Food & Beverage,959.76,9,0.2,Home Office,West
2023-07-20,P-0095,Acrylic Paint Set,Food & Beverage,1333.0,10,0.0,Home Office,East
2023-07-21,P-0095,Acrylic Paint Set,Food & Beverage,1599.6,12,0.0,Consumer,Central
2023-07-22,P-0095,Acrylic Paint Set,Food & Beverage,1466.3,11,0.0,Corporate,West
2023-07-23,P-0095,Acrylic Paint Set,Food & Beverage,1013.08,8,0.05,Corporate,South
2023-07-24,P-0095,Acrylic Paint Set,Food & Beverage,1466.3,11,0.0,Home Office,East
2023-07-25,P-0095,Acrylic Paint Set,Food & Beverage,1732.9,13,0.0,Home Office,East
2023-07-26,P-0095,Acrylic Paint Set,Food & Beverage,1333.0,10,0.0,Home Office,South
2023-07-27,P-0095,Acrylic Paint Set,Food & Beverage,1866.2,14,0.0,Home Office,East
2023-07-29,P-0095,Acrylic Paint Set,Food & Beverage,1066.4,8,0.0,Consumer,Central
2023-07-30,P-0095,Acrylic Paint Set,Food & Beverage,1333.0,10,0.0,Consumer,North
2023-07-31,P-0095,Acrylic Paint Set,Food & Beverage,1392.99,11,0.05,Corporate,East
2023-08-02,P-0095,Acrylic Paint Set,Food & Beverage,959.76,9,0.2,Home Office,East
2023-08-04,P-0095,Acrylic Paint Set,Food & Beverage,1466.3,11,0.0,Consumer,Central
2023-08-05,P-0095,Acrylic Paint Set,Food & Beverage,1466.3,11,0.0,Home Office,Central
2023-08-06,P-0095,Acrylic Paint Set,Food & Beverage,1466.3,11,0.0,Consumer,East
2023-08-07,P-0095,Acrylic Paint Set,Food & Beverage,1599.6,12,0.0,Corporate,East
2023-08-09,P-0095,Acrylic Paint Set,Food & Beverage,1866.2,14,0.0,Consumer,North
2023-08-11,P-0095,Acrylic Paint Set,Food & Beverage,1199.7,9,0.0,Home Office,North
2023-08-12,P-0095,Acrylic Paint Set,Food & Beverage,1199.7,9,0.0,Corporate,North
2023-08-13,P-0095,Acrylic Paint Set,Food & Beverage,1599.6,12,0.0,Home Office,North
2023-08-14,P-0095,Acrylic Paint Set,Food & Beverage,1199.7,10,0.1,Consumer,East
2023-08-15,P-0095,Acrylic Paint Set,Food & Beverage,799.8,8,0.25,Home Office,West
2023-08-16,P-0095,Acrylic Paint Set,Food & Beverage,1472.97,13,0.15,Consumer,Central
2023-08-17,P-0095,Acrylic Paint Set,Food & Beverage,853.12,8,0.2,Consumer,Central
2023-08-18,P-0095,Acrylic Paint Set,Food & Beverage,1599.6,12,0.0,Home Office,West
2023-08-19,P-0095,Acrylic Paint Set,Food & Beverage,1199.7,9,0.0,Consumer,North
2023-08-20,P-0095,Acrylic Paint Set,Food & Beverage,1333.0,10,0.0,Home Office,West
2023-08-21,P-0095,Acrylic Paint Set,Food & Beverage,1199.7,12,0.25,Consumer,North
2023-08-22,P-0095,Acrylic Paint Set,Food & Beverage,1199.7,9,0.0,Corporate,North
2023-08-24,P-0095,Acrylic Paint Set,Food & Beverage,1079.73,9,0.1,Corporate,East
2023-08-25,P-0095,Acrylic Paint Set,Food & Beverage,1599.6,12,0.0,Corporate,West
2023-08-26,P-0095,Acrylic Paint Set,Food & Beverage,1066.4,8,0.0,Home Office,Central
2023-08-28,P-0095,Acrylic Paint Set,Food & Beverage,1466.3,11,0.0,Corporate,South
2023-08-29,P-0095,Acrylic Paint Set,Food & Beverage,1199.7,9,0.0,Home Office,North
2023-08-30,P-0095,Acrylic Paint Set,Food & Beverage,1199.7,9,0.0,Corporate,East
2023-08-31,P-0095,Acrylic Paint Set,Food & Beverage,1333.0,10,0.0,Consumer,Central
2023-09-01,P-0095,Acrylic Paint Set,Food & Beverage,1319.67,11,0.1,Corporate,North
2023-09-04,P-0095,Acrylic Paint Set,Food & Beverage,1599.6,12,0.0,Home Office,East
2023-09-06,P-0095,Acrylic Paint Set,Food & Beverage,1199.7,9,0.0,Home Office,East
2023-09-07,P-0095,Acrylic Paint Set,Food & Beverage,959.76,9,0.2,Corporate,Central
2023-09-08,P-0095,Acrylic Paint Set,Food & Beverage,1492.96,14,0.2,Corporate,South
2023-09-10,P-0095,Acrylic Paint Set,Food & Beverage,1266.35,10,0.05,Corporate,North
2023-09-12,P-0095,Acrylic Paint Set,Food & Beverage,1066.4,8,0.0,Corporate,Central
2023-09-14,P-0095,Acrylic Paint Set,Food & Beverage,1133.05,10,0.15,Consumer,Central
2023-09-15,P-0095,Acrylic Paint Set,Food & Beverage,1466.3,11,0.0,Consumer,North
2023-09-17,P-0095,Acrylic Paint Set,Food & Beverage,1199.7,10,0.1,Corporate,North
2023-09-19,P-0095,Acrylic Paint Set,Food & Beverage,1019.75,9,0.15,Consumer,North
2023-09-20,P-0095,Acrylic Paint Set,Food & Beverage,1066.4,8,0.0,Consumer,North
2023-09-21,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Corporate,Central
2023-09-22,P-0095,Acrylic Paint Set,Food & Beverage,1333.0,10,0.0,Home Office,Central
2023-09-24,P-0095,Acrylic Paint Set,Food & Beverage,1333.0,10,0.0,Consumer,Central
2023-09-25,P-0095,Acrylic Paint Set,Food & Beverage,1066.4,8,0.0,Corporate,West
2023-09-26,P-0095,Acrylic Paint Set,Food & Beverage,1333.0,10,0.0,Home Office,East
2023-09-30,P-0095,Acrylic Paint Set,Food & Beverage,839.79,7,0.1,Consumer,West
2023-10-01,P-0095,Acrylic Paint Set,Food & Beverage,1066.4,8,0.0,Corporate,Central
2023-10-03,P-0095,Acrylic Paint Set,Food & Beverage,1066.4,8,0.0,Consumer,North
2023-10-04,P-0095,Acrylic Paint Set,Food & Beverage,1199.7,9,0.0,Consumer,Central
2023-10-06,P-0095,Acrylic Paint Set,Food & Beverage,1139.71,9,0.05,Home Office,North
2023-10-08,P-0095,Acrylic Paint Set,Food & Beverage,1066.4,8,0.0,Consumer,South
2023-10-09,P-0095,Acrylic Paint Set,Food & Beverage,1066.4,8,0.0,Corporate,East
2023-10-10,P-0095,Acrylic Paint Set,Food & Beverage,599.85,6,0.25,Corporate,North
2023-10-11,P-0095,Acrylic Paint Set,Food & Beverage,1066.4,8,0.0,Corporate,East
2023-10-12,P-0095,Acrylic Paint Set,Food & Beverage,666.5,5,0.0,Consumer,North
2023-10-13,P-0095,Acrylic Paint Set,Food & Beverage,1199.7,9,0.0,Corporate,Central
2023-10-14,P-0095,Acrylic Paint Set,Food & Beverage,793.14,7,0.15,Home Office,West
2023-10-15,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Corporate,Central
2023-10-17,P-0095,Acrylic Paint Set,Food & Beverage,453.22,4,0.15,Home Office,East
2023-10-18,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Corporate,Central
2023-10-19,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Home Office,East
2023-10-20,P-0095,Acrylic Paint Set,Food & Beverage,1139.71,9,0.05,Corporate,Central
2023-10-21,P-0095,Acrylic Paint Set,Food & Beverage,886.45,7,0.05,Corporate,Central
2023-10-22,P-0095,Acrylic Paint Set,Food & Beverage,886.45,7,0.05,Corporate,Central
2023-10-23,P-0095,Acrylic Paint Set,Food & Beverage,759.81,6,0.05,Corporate,North
2023-10-24,P-0095,Acrylic Paint Set,Food & Beverage,699.83,7,0.25,Corporate,West
2023-10-26,P-0095,Acrylic Paint Set,Food & Beverage,1066.4,8,0.0,Consumer,South
2023-10-27,P-0095,Acrylic Paint Set,Food & Beverage,679.83,6,0.15,Consumer,South
2023-10-30,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Corporate,North
2023-10-31,P-0095,Acrylic Paint Set,Food & Beverage,799.8,6,0.0,Consumer,East
2023-11-01,P-0095,Acrylic Paint Set,Food & Beverage,886.45,7,0.05,Corporate,South
2023-11-02,P-0095,Acrylic Paint Set,Food & Beverage,886.45,7,0.05,Consumer,East
2023-11-03,P-0095,Acrylic Paint Set,Food & Beverage,533.2,4,0.0,Home Office,North
2023-11-04,P-0095,Acrylic Paint Set,Food & Beverage,746.48,7,0.2,Corporate,West
2023-11-05,P-0095,Acrylic Paint Set,Food & Beverage,666.5,5,0.0,Consumer,South
2023-11-06,P-0095,Acrylic Paint Set,Food & Beverage,906.44,8,0.15,Corporate,South
2023-11-07,P-0095,Acrylic Paint Set,Food & Beverage,533.2,5,0.2,Corporate,East
2023-11-08,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Corporate,West
2023-11-09,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Home Office,Central
2023-11-11,P-0095,Acrylic Paint Set,Food & Beverage,799.8,6,0.0,Corporate,North
2023-11-12,P-0095,Acrylic Paint Set,Food & Beverage,906.44,8,0.15,Home Office,Central
2023-11-14,P-0095,Acrylic Paint Set,Food & Beverage,799.8,6,0.0,Home Office,West
2023-11-15,P-0095,Acrylic Paint Set,Food & Beverage,799.8,6,0.0,Corporate,East
2023-11-16,P-0095,Acrylic Paint Set,Food & Beverage,533.2,4,0.0,Home Office,Central
2023-11-21,P-0095,Acrylic Paint Set,Food & Beverage,506.54,4,0.05,Home Office,West
2023-11-23,P-0095,Acrylic Paint Set,Food & Beverage,499.88,5,0.25,Consumer,West
2023-11-24,P-0095,Acrylic Paint Set,Food & Beverage,666.5,5,0.0,Corporate,East
2023-11-25,P-0095,Acrylic Paint Set,Food & Beverage,699.83,7,0.25,Consumer,South
2023-11-26,P-0095,Acrylic Paint Set,Food & Beverage,839.79,7,0.1,Corporate,West
2023-11-27,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Corporate,South
2023-11-28,P-0095,Acrylic Paint Set,Food & Beverage,666.5,5,0.0,Consumer,South
2023-11-29,P-0095,Acrylic Paint Set,Food & Beverage,453.22,4,0.15,Home Office,Central
2023-11-30,P-0095,Acrylic Paint Set,Food & Beverage,666.5,5,0.0,Consumer,Central
2023-12-01,P-0095,Acrylic Paint Set,Food & Beverage,666.5,5,0.0,Corporate,Central
2023-12-03,P-0095,Acrylic Paint Set,Food & Beverage,799.8,6,0.0,Consumer,South
2023-12-04,P-0095,Acrylic Paint Set,Food & Beverage,719.82,6,0.1,Home Office,North
2023-12-06,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Consumer,North
2023-12-09,P-0095,Acrylic Paint Set,Food & Beverage,759.81,6,0.05,Consumer,West
2023-12-10,P-0095,Acrylic Paint Set,Food & Beverage,839.79,7,0.1,Home Office,South
2023-12-11,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Consumer,Central
2023-12-12,P-0095,Acrylic Paint Set,Food & Beverage,759.81,6,0.05,Home Office,Central
2023-12-13,P-0095,Acrylic Paint Set,Food & Beverage,799.8,6,0.0,Home Office,North
2023-12-15,P-0095,Acrylic Paint Set,Food & Beverage,666.5,5,0.0,Home Office,East
2023-12-16,P-0095,Acrylic Paint Set,Food & Beverage,719.82,6,0.1,Corporate,Central
2023-12-17,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Consumer,North
2023-12-18,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Home Office,South
2023-12-21,P-0095,Acrylic Paint Set,Food & Beverage,533.2,5,0.2,Consumer,East
2023-12-22,P-0095,Acrylic Paint Set,Food & Beverage,533.2,5,0.2,Home Office,Central
2023-12-23,P-0095,Acrylic Paint Set,Food & Beverage,719.82,6,0.1,Corporate,Central
2023-12-25,P-0095,Acrylic Paint Set,Food & Beverage,799.8,6,0.0,Corporate,North
2023-12-26,P-0095,Acrylic Paint Set,Food & Beverage,666.5,5,0.0,Home Office,South
2023-12-28,P-0095,Acrylic Paint Set,Food & Beverage,599.85,6,0.25,Corporate,East
2023-12-29,P-0095,Acrylic Paint Set,Food & Beverage,839.79,7,0.1,Home Office,North
2023-12-30,P-0095,Acrylic Paint Set,Food & Beverage,666.5,5,0.0,Consumer,Central
2023-12-31,P-0095,Acrylic Paint Set,Food & Beverage,633.17,5,0.05,Corporate,West
2024-01-01,P-0095,Acrylic Paint Set,Food & Beverage,799.8,6,0.0,Corporate,South
2024-01-02,P-0095,Acrylic Paint Set,Food & Beverage,599.85,5,0.1,Corporate,West
2024-01-03,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Corporate,North
2024-01-07,P-0095,Acrylic Paint Set,Food & Beverage,699.83,7,0.25,Consumer,West
2024-01-08,P-0095,Acrylic Paint Set,Food & Beverage,719.82,6,0.1,Home Office,West
2024-01-09,P-0095,Acrylic Paint Set,Food & Beverage,666.5,5,0.0,Home Office,East
2024-01-10,P-0095,Acrylic Paint Set,Food & Beverage,666.5,5,0.0,Consumer,North
2024-01-11,P-0095,Acrylic Paint Set,Food & Beverage,759.81,6,0.05,Home Office,North
2024-01-12,P-0095,Acrylic Paint Set,Food & Beverage,1066.4,8,0.0,Home Office,East
2024-01-13,P-0095,Acrylic Paint Set,Food & Beverage,666.5,5,0.0,Consumer,Central
2024-01-14,P-0095,Acrylic Paint Set,Food & Beverage,746.48,7,0.2,Corporate,South
2024-01-17,P-0095,Acrylic Paint Set,Food & Beverage,599.85,6,0.25,Consumer,East
2024-01-20,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Corporate,South
2024-01-24,P-0095,Acrylic Paint Set,Food & Beverage,1066.4,8,0.0,Corporate,East
2024-01-25,P-0095,Acrylic Paint Set,Food & Beverage,1066.4,8,0.0,Home Office,East
2024-01-26,P-0095,Acrylic Paint Set,Food & Beverage,959.76,8,0.1,Corporate,North
2024-01-29,P-0095,Acrylic Paint Set,Food & Beverage,886.45,7,0.05,Corporate,South
2024-01-30,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Corporate,Central
2024-01-31,P-0095,Acrylic Paint Set,Food & Beverage,1013.08,8,0.05,Home Office,Central
2024-02-04,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Consumer,West
2024-02-05,P-0095,Acrylic Paint Set,Food & Beverage,839.79,7,0.1,Corporate,North
2024-02-06,P-0095,Acrylic Paint Set,Food & Beverage,799.8,6,0.0,Consumer,North
2024-02-07,P-0095,Acrylic Paint Set,Food & Beverage,959.76,9,0.2,Home Office,North
2024-02-08,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Corporate,Central
2024-02-09,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Corporate,North
2024-02-10,P-0095,Acrylic Paint Set,Food & Beverage,999.75,10,0.25,Corporate,North
2024-02-11,P-0095,Acrylic Paint Set,Food & Beverage,1139.71,9,0.05,Corporate,South
2024-02-12,P-0095,Acrylic Paint Set,Food & Beverage,1199.7,9,0.0,Home Office,East
2024-02-13,P-0095,Acrylic Paint Set,Food & Beverage,1199.7,9,0.0,Home Office,North
2024-02-14,P-0095,Acrylic Paint Set,Food & Beverage,1199.7,10,0.1,Home Office,South
2024-02-17,P-0095,Acrylic Paint Set,Food & Beverage,1099.73,11,0.25,Home Office,North
2024-02-19,P-0095,Acrylic Paint Set,Food & Beverage,1199.7,9,0.0,Corporate,East
2024-02-20,P-0095,Acrylic Paint Set,Food & Beverage,1079.73,9,0.1,Corporate,Central
2024-02-21,P-0095,Acrylic Paint Set,Food & Beverage,959.76,8,0.1,Corporate,South
2024-02-22,P-0095,Acrylic Paint Set,Food & Beverage,1333.0,10,0.0,Corporate,Central
2024-02-23,P-0095,Acrylic Paint Set,Food & Beverage,1333.0,10,0.0,Consumer,Central
2024-02-24,P-0095,Acrylic Paint Set,Food & Beverage,999.75,10,0.25,Consumer,East
2024-02-26,P-0095,Acrylic Paint Set,Food & Beverage,799.8,8,0.25,Consumer,East
2024-02-27,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Consumer,West
2024-02-29,P-0095,Acrylic Paint Set,Food & Beverage,1333.0,10,0.0,Corporate,East
2024-03-01,P-0095,Acrylic Paint Set,Food & Beverage,1019.75,9,0.15,Home Office,Central
2024-03-02,P-0095,Acrylic Paint Set,Food & Beverage,899.78,9,0.25,Home Office,West
2024-03-03,P-0095,Acrylic Paint Set,Food & Beverage,933.1,7,0.0,Consumer,South
2024-03-05,P-0095,Acrylic Paint Set,Food & Beverage,1066.4,10,0.2,Home Office,Central
2024-03-07,P-0095,Acrylic Paint Set,Food & Beverage,1173.04,11,0.2,Consumer,South
2024-03-08,P-0095,Acrylic Paint Set,Food & Beverage,1333.0,10,0.0,Consumer,South
2024-03-09,P-0095,Acrylic Paint Set,Food & Beverage,1266.35,10,0.05,Corporate,West
