InvoiceNo,InvoiceDate,StockCode,Description,Quantity,UnitPrice,CustomerID,Country
555494,04/09/2023 14:19,SKU0077,Photo Frame Set,30,25.73,15923,Netherlands
555495,05/09/2023 13:38,SKU0077,Photo Frame Set,21,25.73,16882,Netherlands
555496,07/09/2023 11:47,SKU0077,Photo Frame Set,27,25.73,16099,France
555497,08/09/2023 15:01,SKU0077,Photo Frame Set,21,25.73,19225,United Kingdom
555498,09/09/2023 14:07,SKU0077,Photo Frame Set,22,25.73,13137,Ireland
555499,10/09/2023 15:42,SKU0077,Photo Frame Set,28,25.73,18566,Spain
555500,12/09/2023 17:42,SKU0077,Photo Frame Set,34,25.73,15187,Netherlands
555501,13/09/2023 09:59,SKU0077,Photo Frame Set,24,25.73,19101,United Kingdom
555502,17/09/2023 14:42,SKU0077,Photo Frame Set,25,25.73,12755,Netherlands
555503,18/09/2023 10:13,SKU0077,Photo Frame Set,27,25.73,18698,Netherlands
555504,19/09/2023 12:18,SKU0077,Photo Frame Set,28,25.73,17534,United Kingdom
555505,20/09/2023 15:59,SKU0077,Photo Frame Set,29,25.73,17572,United Kingdom
555506,21/09/2023 12:26,SKU0077,Photo Frame Set,32,25.73,19140,Ireland
555507,22/09/2023 12:08,SKU0077,Photo Frame Set,23,25.73,16614,Germany
555508,24/09/2023 14:33,SKU0077,Photo Frame Set,29,25.73,19193,Spain
555509,25/09/2023 16:00,SKU0077,Photo Frame Set,27,25.73,13311,Germany
555510,26/09/2023 13:56,SKU0077,Photo Frame Set,29,25.73,14101,Belgium
555511,27/09/2023 17:43,SKU0077,Photo Frame Set,33,25.73,13905,France
555512,29/09/2023 17:13,SKU0077,Photo Frame Set,35,25.73,14596,Netherlands
555513,30/09/2023 12:01,SKU0077,Photo Frame Set,29,25.73,13247,France
555514,02/10/2023 17:01,SKU0077,Photo Frame Set,22,25.73,16195,Belgium
555515,05/10/2023 18:28,SKU0077,Photo Frame Set,25,25.73,17566,United Kingdom
555516,06/10/2023 15:20,SKU0077,Photo Frame Set,32,25.73,14334,United Kingdom
555517,07/10/2023 17:09,SKU0077,Photo Frame Set,26,25.73,16998,Belgium
555518,09/10/2023 16:42,SKU0077,Photo Frame Set,28,25.73,12053,Spain
555519,12/10/2023 14:42,SKU0077,Photo Frame Set,29,25.73,13766,Germany
555520,13/10/2023 13:41,SKU0077,Photo Frame Set,29,25.73,17407,Belgium
555521,14/10/2023 15:13,SKU0077,Photo Frame Set,25,25.73,16991,United Kingdom
555522,18/10/2023 13:52,SKU0077,Photo Frame Set,32,25.73,19374,Ireland
555523,20/10/2023 14:58,SKU0077,Photo Frame Set,29,25.73,15029,Belgium
555524,21/10/2023 12:02,SKU0077,Photo Frame Set,29,25.73,13767,Belgium
555525,24/10/2023 08:36,SKU0077,Photo Frame Set,38,25.73,18609,France
555526,27/10/2023 10:56,SKU0077,Photo Frame Set,36,25.73,13119,Ireland
555527,28/10/2023 17:34,SKU0077,Photo Frame Set,30,25.73,18746,Ireland
555528,29/10/2023 10:25,SKU0077,Photo Frame Set,38,25.73,19852,Netherlands
555529,01/11/2023 12:49,SKU0077,Photo Frame Set,26,25.73,18744,Spain
555530,02/11/2023 17:34,SKU0077,Photo Frame Set,32,25.73,14459,Ireland
555531,03/11/2023 08:28,SKU0077,Photo Frame Set,31,25.73,12055,Netherlands
555532,04/11/2023 11:33,SKU0077,Photo Frame Set,24,25.73,15672,Spain
555533,06/11/2023 12:38,SKU0077,Photo Frame Set,31,25.73,19675,United Kingdom
555534,07/11/2023 08:24,SKU0077,Photo Frame Set,26,25.73,13709,Ireland
555535,09/11/2023 08:58,SKU0077,Photo Frame Set,30,25.73,19662,Ireland
555536,10/11/2023 09:38,SKU0077,Photo Frame Set,26,25.73,14433,United Kingdom
555537,11/11/2023 14:16,SKU0077,Photo Frame Set,26,25.73,12253,Ireland
555538,12/11/2023 08:37,SKU0077,Photo Frame Set,33,25.73,12821,Spain
555539,13/11/2023 08:27,SKU0077,Photo Frame Set,32,25.73,17638,United Kingdom
555540,14/11/2023 08:20,SKU0077,Photo Frame Set,34,25.73,15658,Netherlands
555541,16/11/2023 17:34,SKU0077,Photo Frame Set,26,25.73,14771,France
555542,18/11/2023 16:28,SKU0077,Photo Frame Set,30,25.73,15253,Netherlands
555543,19/11/2023 15:07,SKU0077,Photo Frame Set,31,25.73,13826,Ireland
555544,22/11/2023 10:05,SKU0077,Photo Frame Set,19,25.73,16043,Ireland
555545,24/11/2023 10:39,SKU0077,Photo Frame Set,32,25.73,14746,United Kingdom
555546,25/11/2023 16:03,SKU0077,Photo Frame Set,30,25.73,12372,Netherlands
555547,28/11/2023 18:16,SKU0077,Photo Frame Set,26,25.73,17629,Ireland
555548,29/11/2023 14:05,SKU0077,Photo Frame Set,25,25.73,14155,Germany
555549,30/11/2023 13:38,SKU0077,Photo Frame Set,25,25.73,13252,Netherlands
555550,01/12/2023 16:31,SKU0077,Photo Frame Set,34,25.73,14549,Ireland
555551,06/12/2023 16:08,SKU0077,Photo Frame Set,26,25.73,19416,Spain
555552,08/12/2023 10:15,SKU0077,Photo Frame Set,24,25.73,14087,United Kingdom
555553,09/12/2023 09:59,SKU0077,Photo Frame Set,32,25.73,15485,United Kingdom
555554,10/12/2023 10:34,SKU0077,Photo Frame Set,29,25.73,13953,United Kingdom
555555,11/12/2023 14:43,SKU0077,Photo Frame Set,26,25.73,13806,Germany
555556,13/12/2023 13:02,SKU0077,Photo Frame Set,30,25.73,14145,France
555557,14/12/2023 15:19,SKU0077,Photo Frame Set,24,25.73,12116,Ireland
555558,16/12/2023 15:08,SKU0077,Photo Frame Set,33,25.73,15252,Belgium
555559,19/12/2023 17:02,SKU0077,Photo Frame Set,26,25.73,16048,Belgium
555560,20/12/2023 08:16,SKU0077,Photo Frame Set,24,25.73,17379,Ireland
555561,21/12/2023 12:54,SKU0077,Photo Frame Set,26,25.73,17212,Netherlands
555562,22/12/2023 09:52,SKU0077,Photo Frame Set,31,25.73,14517,Netherlands
555563,23/12/2023 10:39,SKU0077,Photo Frame Set,24,25.73,12673,France
555564,24/12/2023 18:47,SKU0077,Photo Frame Set,29,25.73,18931,Ireland
555565,26/12/2023 12:58,SKU0077,Photo Frame Set,29,25.73,15746,Germany
555566,27/12/2023 16:17,SKU0077,Photo Frame Set,34,25.73,17209,United Kingdom
555567,28/12/2023 16:56,SKU0077,Photo Frame Set,28,25.73,18001,United Kingdom
555568,29/12/2023 17:55,SKU0077,Photo Frame Set,26,25.73,12532,United Kingdom
555569,30/12/2023 13:26,SKU0077,Photo Frame Set,37,25.73,15665,France
555570,31/12/2023 18:32,SKU0077,Photo Frame Set,21,25.73,19831,Spain
555571,01/01/2024 15:19,SKU0077,Photo Frame Set,31,25.73,16879,Ireland
555572,02/01/2024 09:41,SKU0077,Photo Frame Set,33,25.73,15480,Germany
555573,04/01/2024 15:22,SKU0077,Photo Frame Set,23,25.73,15206,Netherlands
555574,05/01/2024 12:50,SKU0077,Photo Frame Set,19,25.73,13976,France
555575,06/01/2024 18:10,SKU0077,Photo Frame Set,22,25.73,18950,Spain
555576,07/01/2024 13:20,SKU0077,Photo Frame Set,22,25.73,13793,Spain
555577,09/01/2024 14:57,SKU0077,Photo Frame Set,23,25.73,17479,Netherlands
555578,10/01/2024 09:16,SKU0077,Photo Frame Set,34,25.73,17920,United Kingdom
555579,11/01/2024 17:48,SKU0077,Photo Frame Set,24,25.73,18101,Spain
555580,12/01/2024 10:00,SKU0077,Photo Frame Set,30,25.73,13424,Germany
555581,14/01/2024 09:11,SKU0077,Photo Frame Set,24,25.73,18233,Spain
555582,16/01/2024 09:42,SKU0077,Photo Frame Set,33,25.73,13964,Netherlands
555583,19/01/2024 18:55,SKU0077,Photo Frame Set,23,25.73,13318,United Kingdom
555584,20/01/2024 12:48,SKU0077,Photo Frame Set,26,25.73,12595,Ireland
555585,21/01/2024 15:00,SKU0077,Photo Frame Set,21,25.73,16047,Germany
555586,23/01/2024 09:38,SKU0077,Photo Frame Set,25,25.73,13140,Spain
555587,24/01/2024 14:57,SKU0077,Photo Frame Set,25,25.73,15633,Belgium
555588,25/01/2024 16:10,SKU0077,Photo Frame Set,18,25.73,17070,France
555589,27/01/2024 16:23,SKU0077,Photo Frame Set,18,25.73,16927,United Kingdom
555590,31/01/2024 08:42,SKU0077,Photo Frame Set,21,25.73,14956,Germany
555591,01/02/2024 12:26,SKU0077,Photo Frame Set,27,25.73,18454,Ireland
555592,03/02/2024 09:09,SKU0077,Photo Frame Set,21,25.73,14375,United Kingdom
555593,04/02/2024 11:06,SKU0077,Photo Frame Set,22,25.73,19648,Belgium
555594,08/02/2024 16:19,SKU0077,Photo Frame Set,22,25.73,13191,Belgium
555595,09/02/2024 17:26,SKU0077,Photo Frame Set,21,25.73,13735,France
555596,10/02/2024 13:51,SKU0077,Photo Frame Set,19,25.73,12596,Ireland
555597,11/02/2024 15:50,SKU0077,Photo Frame Set,21,25.73,16920,Germany
555598,12/02/2024 18:38,SKU0077,Photo Frame Set,19,25.73,19198,France
555599,13/02/2024 18:13,SKU0077,Photo Frame Set,29,25.73,19674,France
555600,14/02/2024 09:21,SKU0077,Photo Frame Set,21,25.73,18717,Ireland
555601,16/02/2024 12:23,SKU0077,Photo Frame Set,21,25.73,18579,Ireland
555602,17/02/2024 13:20,SKU0077,Photo Frame Set,25,25.73,15637,France
555603,18/02/2024 13:34,SKU0077,Photo Frame Set,22,25.73,19011,Ireland
555604,19/02/2024 10:31,SKU0077,Photo Frame Set,25,25.73,16717,Germany
555605,20/02/2024 13:13,SKU0077,Photo Frame Set,23,25.73,19109,United Kingdom
555606,21/02/2024 08:53,SKU0077,Photo Frame Set,21,25.73,12791,Belgium
555607,22/02/2024 10:17,SKU0077,Photo Frame Set,16,25.73,12951,Spain
555608,23/02/2024 09:16,SKU0077,Photo Frame Set,22,25.73,15611,Belgium
555609,24/02/2024 08:43,SKU0077,Photo Frame Set,17,25.73,16142,Netherlands
555610,25/02/2024 11:58,SKU0077,Photo Frame Set,20,25.73,17414,Spain
555611,26/02/2024 10:29,SKU0077,Photo Frame Set,22,25.73,18459,France
555612,27/02/2024 11:05,SKU0077,Photo Frame Set,23,25.73,16377,Ireland
555613,28/02/2024 12:57,SKU0077,Photo Frame Set,25,25.73,18897,Belgium
555614,29/02/2024 14:49,SKU0077,Photo Frame Set,17,25.73,12943,Germany
555615,01/03/2024 15:11,SKU0077,Photo Frame Set,21,25.73,17774,France
555616,02/03/2024 16:11,SKU0077,Photo Frame Set,20,25.73,18491,Spain
555617,03/03/2024 08:13,SKU0077,Photo Frame Set,19,25.73,16445,France
555618,05/03/2024 12:40,SKU0077,Photo Frame Set,25,25.73,14343,United Kingdom
555619,06/03/2024 18:31,SKU0077,Photo Frame Set,17,25.73,16353,Spain
555620,07/03/2024 16:22,SKU0077,Photo Frame Set,15,25.73,13155,Spain
555621,08/03/2024 15:52,SKU0077,Photo Frame Set,17,25.73,15246,Netherlands
555622,09/03/2024 10:13,SKU0077,Photo Frame Set,13,25.73,16843,Belgium
555623,10/03/2024 17:51,SKU0077,Photo Frame Set,19,25.73,13386,France
555624,11/03/2024 10:16,SKU0077,Photo Frame Set,16,25.73,15795,Ireland
555625,12/03/2024 12:12,SKU0077,Photo Frame Set,19,25.73,12758,Germany
555626,13/03/2024 09:54,SKU0077,Photo Frame Set,16,25.73,19339,France
555627,14/03/2024 13:26,SKU0077,Photo Frame Set,17,25.73,17168,Germany
555628,15/03/2024 17:12,SKU0077,Photo Frame Set,22,25.73,14521,Germany
555629,17/03/2024 12:09,SKU0077,Photo Frame Set,17,25.73,19859,Belgium
555630,18/03/2024 15:30,SKU0077,Photo Frame Set,21,25.73,12968,Spain
555631,19/03/2024 10:31,SKU0077,Photo Frame Set,18,25.73,14619,Belgium
555632,20/03/2024 17:04,SKU0077,Photo Frame Set,19,25.73,12871,Spain
555633,22/03/2024 17:32,SKU0077,Photo Frame Set,16,25.73,18626,United Kingdom
555634,23/03/2024 17:05,SKU0077,Photo Frame Set,19,25.73,12028,Spain
555635,25/03/2024 08:32,SKU0077,Photo Frame Set,12,25.73,18038,Belgium
555636,26/03/2024 13:16,SKU0077,Photo Frame Set,17,25.73,14823,Germany
555637,29/03/2024 13:02,SKU0077,Photo Frame Set,16,25.73,18127,Ireland
555638,31/03/2024 17:19,SKU0077,Photo Frame Set,18,25.73,12277,United Kingdom
555639,02/04/2024 16:21,SKU0077,Photo Frame Set,19,25.73,12268,Ireland
555640,03/04/2024 17:05,SKU0077,Photo Frame Set,14,25.73,16969,Belgium
555641,08/04/2024 13:24,SKU0077,Photo Frame Set,23,25.73,19516,Netherlands
555642,09/04/2024 12:28,SKU0077,Photo Frame Set,13,25.73,18264,Belgium
555643,10/04/2024 13:35,SKU0077,Photo Frame Set,14,25.73,16208,Germany
555644,11/04/2024 08:28,SKU0077,Photo Frame Set,11,25.73,15699,United Kingdom
555645,12/04/2024 14:32,SKU0077,Photo Frame Set,15,25.73,14678,Spain
555646,13/04/2024 14:51,SKU0077,Photo Frame Set,17,25.73,14310,Spain
555647,14/04/2024 18:03,SKU0077,Photo Frame Set,13,25.73,16819,Belgium
555648,15/04/2024 15:38,SKU0077,Photo Frame Set,14,25.73,18483,Netherlands
555649,16/04/2024 08:26,SKU0077,Photo Frame Set,16,25.73,14856,Ireland
555650,17/04/2024 08:26,SKU0077,Photo Frame Set,20,25.73,18573,Germany
555651,18/04/2024 14:04,SKU0077,Photo Frame Set,11,25.73,14956,Belgium
555652,19/04/2024 08:28,SKU0077,Photo Frame Set,18,25.73,12840,Belgium
555653,20/04/2024 13:02,SKU0077,Photo Frame Set,19,25.73,12398,Netherlands
555654,21/04/2024 17:07,SKU0077,Photo Frame Set,20,25.73,16306,France
555655,22/04/2024 13:03,SKU0077,Photo Frame Set,15,25.73,14961,France
555656,23/04/2024 12:08,SKU0077,Photo Frame Set,17,25.73,16142,United Kingdom
555657,24/04/2024 12:27,SKU0077,Photo Frame Set,19,25.73,17613,Netherlands
555658,25/04/2024 13:02,SKU0077,Photo Frame Set,18,25.73,16341,Ireland
555659,26/04/2024 13:34,SKU0077,Photo Frame Set,19,25.73,15410,Ireland
555660,27/04/2024 18:56,SKU0077,Photo Frame Set,18,25.73,17423,Belgium
555661,28/04/2024 10:42,SKU0077,Photo Frame Set,15,25.73,16733,Ireland
555662,29/04/2024 16:19,SKU0077,Photo Frame Set,18,25.73,15648,Ireland
555663,30/04/2024 11:05,SKU0077,Photo Frame Set,15,25.73,15109,Germany
555664,01/05/2024 15:07,SKU0077,Photo Frame Set,18,25.73,18913,Germany
555665,03/05/2024 12:53,SKU0077,Photo Frame Set,15,25.73,13048,Ireland
555666,04/05/2024 14:00,SKU0077,Photo Frame Set,12,25.73,15040,Belgium
555667,05/05/2024 09:39,SKU0077,Photo Frame Set,14,25.73,14900,United Kingdom
555668,07/05/2024 15:17,SKU0077,Photo Frame Set,18,25.73,17357,Ireland
555669,09/05/2024 17:11,SKU0077,Photo Frame Set,18,25.73,16190,Spain
555670,11/05/2024 10:06,SKU0077,Photo Frame Set,18,25.73,15421,France
555671,13/05/2024 14:11,SKU0077,Photo Frame Set,17,25.73,16365,Spain
555672,14/05/2024 10:27,SKU0077,Photo Frame Set,24,25.73,12277,United Kingdom
555673,15/05/2024 08:55,SKU0077,Photo Frame Set,22,25.73,15354,Netherlands
555674,16/05/2024 14:18,SKU0077,Photo Frame Set,20,25.73,17560,Netherlands
555675,17/05/2024 08:53,SKU0077,Photo Frame Set,20,25.73,15555,Germany
555676,18/05/2024 12:59,SKU0077,Photo Frame Set,20,25.73,18242,France
555677,20/05/2024 10:47,SKU0077,Photo Frame Set,19,25.73,19040,Spain
555678,21/05/2024 13:55,SKU0077,Photo Frame Set,20,25.73,17609,Ireland
555679,22/05/2024 11:45,SKU0077,Photo Frame Set,17,25.73,17502,Belgium
555680,23/05/2024 11:55,SKU0077,Photo Frame Set,21,25.73,14704,Germany
555681,24/05/2024 14:45,SKU0077,Photo Frame Set,20,25.73,12089,Netherlands
555682,25/05/2024 17:50,SKU0077,Photo Frame Set,22,25.73,17667,Netherlands
555683,26/05/2024 16:56,SKU0077,Photo Frame Set,25,25.73,14533,Belgium
555684,27/05/2024 17:44,SKU0077,Photo Frame Set,18,25.73,17824,France
555685,28/05/2024 14:26,SKU0077,Photo Frame Set,21,25.73,13107,Germany
555686,29/05/2024 09:42,SKU0077,Photo Frame Set,19,25.73,15461,France
555687,01/06/2024 08:10,SKU0077,Photo Frame Set,15,25.73,13823,Netherlands
555688,03/06/2024 09:17,SKU0077,Photo Frame Set,22,25.73,16999,Spain
555689,04/06/2024 16:09,SKU0077,Photo Frame Set,23,25.73,19181,Ireland
555690,07/06/2024 13:32,SKU0077,Photo Frame Set,23,25.73,17288,United Kingdom
555691,08/06/2024 11:58,SKU0077,Photo Frame Set,23,25.73,15257,Netherlands
555692,10/06/2024 14:39,SKU0077,Photo Frame Set,19,25.73,13545,France
555693,11/06/2024 17:48,SKU0077,Photo Frame Set,19,25.73,12837,United Kingdom
555694,14/06/2024 15:46,SKU0077,Photo Frame Set,26,25.73,19261,Spain
555695,15/06/2024 12:16,SKU0077,Photo Frame Set,20,25.73,17506,Spain
555696,16/06/2024 14:32,SKU0077,Photo Frame Set,24,25.73,12054,Germany
555697,17/06/2024 12:12,SKU0077,Photo Frame Set,23,25.73,15638,Germany
555698,19/06/2024 12:46,SKU0077,Photo Frame Set,24,25.73,14855,France
555699,20/06/2024 11:12,SKU0077,Photo Frame Set,27,25.73,12379,Netherlands
555700,21/06/2024 18:41,SKU0077,Photo Frame Set,23,25.73,12117,Netherlands
555701,23/06/2024 08:04,SKU0077,Photo Frame Set,23,25.73,19902,France
555702,24/06/2024 15:38,SKU0077,Photo Frame Set,28,25.73,12105,France
555703,25/06/2024 14:44,SKU0077,Photo Frame Set,20,25.73,12700,Germany
555704,26/06/2024 12:11,SKU0077,Photo Frame Set,25,25.73,18222,Spain
555705,27/06/2024 12:49,SKU0077,Photo Frame Set,31,25.73,14087,France
555706,28/06/2024 10:38,SKU0077,Photo Frame Set,16,25.73,13306,France
555707,29/06/2024 14:49,SKU0077,Photo Frame Set,30,25.73,15045,Germany
555708,01/07/2023 13:39,SKU0078,Succulent Pot,11,7.32,12832,Spain
555709,02/07/2023 10:29,SKU0078,Succulent Pot,12,7.32,16598,Spain
555710,03/07/2023 18:05,SKU0078,Succulent Pot,10,7.32,14795,United Kingdom
555711,04/07/2023 13:47,SKU0078,Succulent Pot,11,7.32,13091,Ireland
555712,06/07/2023 11:59,SKU0078,Succulent Pot,9,7.32,12481,Belgium
555713,07/07/2023 13:06,SKU0078,Succulent Pot,13,7.32,12060,Germany
555714,09/07/2023 10:15,SKU0078,Succulent Pot,12,7.32,13474,Ireland
555715,10/07/2023 08:08,SKU0078,Succulent Pot,13,7.32,16889,Germany
555716,11/07/2023 12:12,SKU0078,Succulent Pot,10,7.32,19810,Germany
555717,13/07/2023 18:28,SKU0078,Succulent Pot,12,7.32,19524,United Kingdom
555718,15/07/2023 16:03,SKU0078,Succulent Pot,9,7.32,13582,Belgium
555719,16/07/2023 08:56,SKU0078,Succulent Pot,14,7.32,14545,Germany
555720,17/07/2023 12:13,SKU0078,Succulent Pot,12,7.32,15402,France
555721,18/07/2023 09:13,SKU0078,Succulent Pot,15,7.32,19457,Netherlands
555722,19/07/2023 15:40,SKU0078,Succulent Pot,12,7.32,19275,France
555723,20/07/2023 11:12,SKU0078,Succulent Pot,11,7.32,12465,Germany
555724,21/07/2023 17:20,SKU0078,Succulent Pot,12,7.32,13343,Netherlands
555725,22/07/2023 08:47,SKU0078,Succulent Pot,10,7.32,16103,United Kingdom
555726,23/07/2023 14:56,SKU0078,Succulent Pot,10,7.32,12364,France
555727,26/07/2023 09:43,SKU0078,Succulent Pot,14,7.32,18559,Netherlands
555728,27/07/2023 17:02,SKU0078,Succulent Pot,8,7.32,17509,Ireland
555729,28/07/2023 14:16,SKU0078,Succulent Pot,9,7.32,14081,France
555730,29/07/2023 16:27,SKU0078,Succulent Pot,9,7.32,18340,Netherlands
555731,30/07/2023 16:39,SKU0078,Succulent Pot,13,7.32,14572,Germany
555732,31/07/2023 16:47,SKU0078,Succulent Pot,11,7.32,19034,Netherlands
555733,01/08/2023 13:24,SKU0078,Succulent Pot,13,7.32,19186,Belgium
555734,02/08/2023 15:46,SKU0078,Succulent Pot,10,7.32,18010,Ireland
555735,03/08/2023 11:35,SKU0078,Succulent Pot,8,7.32,15268,Spain
555736,04/08/2023 18:20,SKU0078,Succulent Pot,13,7.32,14068,United Kingdom
555737,05/08/2023 15:08,SKU0078,Succulent Pot,10,7.32,19607,Spain
555738,06/08/2023 14:29,SKU0078,Succulent Pot,12,7.32,15104,Netherlands
555739,07/08/2023 15:11,SKU0078,Succulent Pot,13,7.32,18450,United Kingdom
555740,08/08/2023 14:44,SKU0078,Succulent Pot,11,7.32,16213,Netherlands
555741,09/08/2023 12:47,SKU0078,Succulent Pot,13,7.32,18696,Netherlands
555742,10/08/2023 17:11,SKU0078,Succulent Pot,11,7.32,16983,Spain
555743,11/08/2023 15:52,SKU0078,Succulent Pot,11,7.32,18528,Belgium
555744,13/08/2023 08:59,SKU0078,Succulent Pot,11,7.32,19852,France
555745,14/08/2023 17:21,SKU0078,Succulent Pot,15,7.32,16500,Belgium
555746,15/08/2023 17:32,SKU0078,Succulent Pot,14,7.32,13526,France
555747,17/08/2023 15:17,SKU0078,Succulent Pot,9,7.32,15107,United Kingdom
555748,20/08/2023 08:20,SKU0078,Succulent Pot,13,7.32,16235,Germany
555749,21/08/2023 14:09,SKU0078,Succulent Pot,10,7.32,16767,United Kingdom
555750,22/08/2023 18:33,SKU0078,Succulent Pot,11,7.32,17421,Germany
555751,23/08/2023 13:12,SKU0078,Succulent Pot,15,7.32,12630,United Kingdom
555752,25/08/2023 11:44,SKU0078,Succulent Pot,13,7.32,19274,Belgium
555753,26/08/2023 14:32,SKU0078,Succulent Pot,12,7.32,17850,United Kingdom
555754,27/08/2023 17:37,SKU0078,Succulent Pot,11,7.32,19634,Belgium
555755,28/08/2023 17:38,SKU0078,Succulent Pot,10,7.32,16291,Netherlands
555756,29/08/2023 09:40,SKU0078,Succulent Pot,8,7.32,14204,Netherlands
555757,30/08/2023 11:32,SKU0078,Succulent Pot,12,7.32,13573,Netherlands
555758,31/08/2023 12:19,SKU0078,Succulent Pot,13,7.32,15261,United Kingdom
555759,03/09/2023 08:11,SKU0078,Succulent Pot,14,7.32,18942,Spain
555760,05/09/2023 16:00,SKU0078,Succulent Pot,13,7.32,13901,United Kingdom
555761,06/09/2023 11:00,SKU0078,Succulent Pot,15,7.32,19249,Netherlands
555762,07/09/2023 09:38,SKU0078,Succulent Pot,11,7.32,14284,Spain
555763,09/09/2023 13:50,SKU0078,Succulent Pot,11,7.32,15764,Ireland
555764,10/09/2023 10:46,SKU0078,Succulent Pot,14,7.32,18431,Spain
555765,11/09/2023 09:59,SKU0078,Succulent Pot,11,7.32,15525,United Kingdom
555766,13/09/2023 16:47,SKU0078,Succulent Pot,14,7.32,12295,Spain
555767,14/09/2023 15:17,SKU0078,Succulent Pot,15,7.32,14937,Belgium
555768,15/09/2023 09:14,SKU0078,Succulent Pot,7,7.32,17689,United Kingdom
555769,16/09/2023 14:58,SKU0078,Succulent Pot,12,7.32,18527,France
555770,17/09/2023 16:33,SKU0078,Succulent Pot,13,7.32,15427,Netherlands
555771,18/09/2023 11:23,SKU0078,Succulent Pot,17,7.32,12047,Spain
555772,20/09/2023 10:37,SKU0078,Succulent Pot,12,7.32,13292,Germany
555773,21/09/2023 11:21,SKU0078,Succulent Pot,13,7.32,16615,France
555774,22/09/2023 18:45,SKU0078,Succulent Pot,11,7.32,18899,Netherlands
555775,23/09/2023 08:04,SKU0078,Succulent Pot,11,7.32,16819,Ireland
555776,25/09/2023 09:56,SKU0078,Succulent Pot,11,7.32,15020,Germany
555777,26/09/2023 15:52,SKU0078,Succulent Pot,12,7.32,14685,United Kingdom
555778,28/09/2023 16:24,SKU0078,Succulent Pot,16,7.32,13126,United Kingdom
555779,29/09/2023 18:26,SKU0078,Succulent Pot,10,7.32,16844,United Kingdom
555780,30/09/2023 10:11,SKU0078,Succulent Pot,13,7.32,15842,Germany
555781,02/10/2023 16:14,SKU0078,Succulent Pot,14,7.32,14983,France
555782,03/10/2023 11:01,SKU0078,Succulent Pot,13,7.32,16242,Spain
555783,04/10/2023 12:10,SKU0078,Succulent Pot,10,7.32,16871,Ireland
555784,05/10/2023 08:52,SKU0078,Succulent Pot,14,7.32,12466,France
555785,08/10/2023 18:14,SKU0078,Succulent Pot,13,7.32,15965,Belgium
555786,09/10/2023 12:20,SKU0078,Succulent Pot,12,7.32,17336,United Kingdom
555787,10/10/2023 16:27,SKU0078,Succulent Pot,14,7.32,19978,France
555788,11/10/2023 18:41,SKU0078,Succulent Pot,15,7.32,13708,Netherlands
555789,12/10/2023 18:00,SKU0078,Succulent Pot,13,7.32,16129,Spain
555790,13/10/2023 16:18,SKU0078,Succulent Pot,12,7.32,13903,Germany
555791,14/10/2023 09:41,SKU0078,Succulent Pot,16,7.32,14637,Germany
555792,15/10/2023 09:49,SKU0078,Succulent Pot,11,7.32,14608,Germany
555793,17/10/2023 09:17,SKU0078,Succulent Pot,14,7.32,13945,Netherlands
555794,18/10/2023 10:59,SKU0078,Succulent Pot,13,7.32,19973,France
555795,20/10/2023 15:59,SKU0078,Succulent Pot,11,7.32,19902,Germany
555796,22/10/2023 09:11,SKU0078,Succulent Pot,16,7.32,13698,Ireland
555797,23/10/2023 10:53,SKU0078,Succulent Pot,12,7.32,16179,Netherlands
555798,24/10/2023 17:55,SKU0078,Succulent Pot,12,7.32,16343,Germany
555799,25/10/2023 09:13,SKU0078,Succulent Pot,13,7.32,15176,Ireland
555800,27/10/2023 17:08,SKU0078,Succulent Pot,10,7.32,13945,France
555801,28/10/2023 16:38,SKU0078,Succulent Pot,19,7.32,18888,France
555802,29/10/2023 11:35,SKU0078,Succulent Pot,17,7.32,13631,Netherlands
555803,30/10/2023 17:14,SKU0078,Succulent Pot,12,7.32,14342,United Kingdom
555804,01/11/2023 16:35,SKU0078,Succulent Pot,13,7.32,18438,United Kingdom
555805,05/11/2023 12:50,SKU0078,Succulent Pot,17,7.32,18070,Belgium
555806,07/11/2023 10:58,SKU0078,Succulent Pot,16,7.32,12440,France
555807,08/11/2023 10:20,SKU0078,Succulent Pot,17,7.32,17620,Netherlands
555808,09/11/2023 15:59,SKU0078,Succulent Pot,14,7.32,18939,Netherlands
555809,10/11/2023 13:07,SKU0078,Succulent Pot,13,7.32,12087,Ireland
555810,11/11/2023 12:22,SKU0078,Succulent Pot,14,7.32,13736,Belgium
555811,12/11/2023 10:46,SKU0078,Succulent Pot,15,7.32,17649,Spain
555812,13/11/2023 13:21,SKU0078,Succulent Pot,13,7.32,13251,Belgium
555813,14/11/2023 12:06,SKU0078,Succulent Pot,12,7.32,19373,Ireland
555814,15/11/2023 12:57,SKU0078,Succulent Pot,16,7.32,14678,Ireland
555815,16/11/2023 09:29,SKU0078,Succulent Pot,14,7.32,14694,United Kingdom
555816,17/11/2023 11:30,SKU0078,Succulent Pot,16,7.32,19100,France
555817,18/11/2023 15:15,SKU0078,Succulent Pot,19,7.32,12535,United Kingdom
555818,20/11/2023 08:10,SKU0078,Succulent Pot,17,7.32,14033,France
555819,21/11/2023 15:35,SKU0078,Succulent Pot,14,7.32,16795,Belgium
555820,22/11/2023 10:55,SKU0078,Succulent Pot,15,7.32,14410,France
555821,24/11/2023 15:55,SKU0078,Succulent Pot,14,7.32,19023,France
555822,26/11/2023 12:27,SKU0078,Succulent Pot,15,7.32,19378,Ireland
